degree,betweenness centrality,local clustering,avg neighbour degree
9.908194493140545,0.07333333333333333,0.25805553970858613,25.000000000000004
9.377322485413178,0.75,0.26221576585551454,25.0
7.8591097625015225,0.19,0.17776564125451116,25.000000000000004
8.398978407548473,0.04,0.18059597143835737,25.000000000000004
10.758469005873565,0.0,0.2324086118665602,25.0
0.7818358757898387,0.7516666666666667,0.1340304855741733,25.000000000000007
9.328531782646303,0.0,0.15315585222822284,24.999999999999996
1.0489384038490794,0.8066666666666668,0.07790396931140897,25.000000000000004
8.342227913746425,0.7466666666666667,0.2546170817995989,25.0
6.480583493121348,0.5633333333333334,0.2074662037216361,24.999999999999993
-0.018381115935795056,0.5700000000000001,0.11940990058117244,25.000000000000092
2.2736739019955654,0.525,0.0726892921953011,24.999999999999996
7.329924543481473,0.0,0.1573244546875604,25.000000000000004
8.359859938211999,0.3566666666666667,0.17484575967427682,25.000000000000004
5.390215123045273,0.008333333333333333,0.11404336651441244,24.999999999999993
0.37325696742681325,0.41000000000000003,0.049685790699556046,25.000000000000004
-2.6632795683263764,0.9033333333333334,0.19325858764903722,24.99999999999999
-6.9066970007770445,0.9833333333333334,0.2524002154847055,25.000000000000004
5.332947034907987,0.0,0.1133443698676237,25.000000000000004
2.5955793197265082,0.18333333333333335,0.013194411825296489,24.999999999999993
2.191920952287617,0.8766666666666667,0.18247425659567987,25.000000000000004
-1.4219384016972711,0.4866666666666667,0.008395707858372509,25.000000000000004
7.204241197043862,0.9633333333333334,0.2712222130977662,25.0
7.649321664036898,0.7050000000000001,0.24548409624871018,24.999999999999996
-0.9068773992608848,0.6433333333333334,0.10190825773580264,25.000000000000004
5.2553125016107325,0.26833333333333337,0.185618703194118,24.999999999999993
