degree,betweenness centrality,local clustering,avg neighbour degree
4.3879589993621675,0.8116666666666668,0.10735470342127629,25.000000000000004
7.580713568452363,0.5166666666666667,0.20671255775685848,24.999999999999993
7.476474772524894,0.78,0.18810860261537654,25.0
2.0711773053163034,0.9083333333333334,0.019945049392422778,25.0
11.562371072796498,0.0,0.28793899787231014,25.000000000000004
12.846659636483714,0.0,0.31791768968693884,25.0
14.3762901560524,0.0,0.3529595035937166,24.99999999999999
12.37390912651839,0.0,0.31517393075737704,25.000000000000004
11.471420587629769,0.0,0.28921555353033007,25.000000000000014
9.855581291400828,0.0,0.27954549534348905,25.0
14.151752410822343,0.0,0.34280814820620914,24.999999999999996
13.72882446940707,0.0,0.35304891977362113,24.999999999999993
15.90888003193707,0.0,0.3826018265899979,24.999999999999996
14.797817811277465,0.0,0.35119970687896107,25.000000000000007
13.30051311131062,0.0,0.341088072261897,25.000000000000004
13.274729091056427,0.0,0.3343456445786498,24.999999999999996
12.48748447335972,0.0,0.3254534854889606,24.999999999999996
10.925368692594395,0.0016666666666666668,0.2890552390455437,25.000000000000007
13.42675243816786,0.0016666666666666668,0.33696405388843315,24.999999999999996
10.165652174642881,0.66,0.27138152231382046,24.999999999999996
10.298068998086695,0.915,0.29204796656733817,24.999999999999993
11.144481556570653,0.0016666666666666668,0.2883876140110378,24.99999999999999
-1.1669964274614206,0.9683333333333334,0.024621042755124754,25.000000000000004
7.695904106196881,0.3716666666666667,0.2394486328740696,25.0
9.903398295114568,0.0,0.2780059937256659,25.0
8.182087485684555,0.0,0.232985672567492,25.00000000000001
