degree,betweenness centrality,local clustering,avg neighbour degree
12.622614860182079,0.0,0.21779237832573273,25.000000000000007
15.742434232199049,0.14,0.2783119236318943,24.999999999999993
10.960715379114442,0.0,0.2183959515848919,25.000000000000004
6.388823293895506,0.07666666666666667,0.09527791555602537,25.000000000000007
14.700867056843913,0.0,0.2541899421052329,25.000000000000004
15.921608092344718,0.0,0.2826099911081541,25.0
14.767424329102155,0.0,0.25450600214138624,24.999999999999996
15.492510399808436,0.0,0.2732117316801154,25.000000000000007
-2.4204434629836302,0.9783333333333334,0.07153893427416792,25.000000000000004
14.940557999888053,0.0,0.2673050355580966,25.0
8.557976893776665,0.035,0.17838000008684926,25.00000000000001
12.737491219524653,0.0,0.23497881475540075,25.000000000000007
11.360404098639282,0.0,0.21873401514936194,25.000000000000007
10.833590675099812,0.0,0.18358821796277516,25.000000000000004
11.570438366155543,0.335,0.21918060392230757,25.000000000000004
6.622359062815793,0.765,0.15133794569691525,24.999999999999996
12.23436671656743,0.8683333333333334,0.23673952089110695,24.999999999999996
6.421232203897533,0.6516666666666667,0.09440001372285597,25.0
3.1107368224938994,0.7616666666666667,0.03080125721129291,25.0
5.7355026052871825,0.2316666666666667,0.10928329491898668,24.99999999999999
2.38953040039881,0.8183333333333334,0.023722444466142523,24.999999999999993
4.898639189723446,0.17333333333333334,0.07369769235182354,25.0
1.2878223074654518,0.8983333333333334,0.03170580734672791,24.999999999999996
12.117999711631578,0.9483333333333334,0.23209633553110828,25.0
13.280465112855602,0.6666666666666667,0.24452008029410952,24.999999999999993
11.0429020765688,0.013333333333333334,0.21120634381730968,25.0
