degree,betweenness centrality,local clustering,avg neighbour degree
9.987405831722562,0.895,0.35185921056349256,25.000000000000007
10.559380955293847,0.805,0.3539225198363194,24.999999999999986
0.5315973829974712,0.6050000000000001,0.07745882720535495,24.999999999999993
4.905135091922668,0.35500000000000004,0.08701786457592334,25.00000000000001
8.394876202240663,0.0,0.16591080098856634,24.999999999999996
10.680495642881205,0.0,0.299051818204461,25.000000000000007
9.497839408407355,0.0,0.27460085528317946,25.0
10.521923576135231,0.0,0.31633829387697016,24.999999999999996
2.2532644140014026,0.6583333333333333,0.03745430692140362,24.999999999999996
11.824875352770352,0.0,0.3048372115089736,25.000000000000007
10.152889033994894,0.32333333333333336,0.27535362380107176,24.999999999999996
9.34170708414385,0.0,0.20963182317550538,25.000000000000014
12.99550439529217,0.0,0.31860569784366266,25.000000000000004
11.22192648055416,0.0,0.2570641671936599,25.0
9.65497073308361,0.14,0.2813925324664937,25.000000000000007
11.069000810288081,0.645,0.3180889638184228,24.999999999999996
11.335331073844262,0.7250000000000001,0.3450130752132684,25.00000000000001
7.156139070136565,0.0,0.21056372052229352,24.999999999999996
13.581663826706249,0.0,0.30840493005899866,25.0
11.782217827703818,0.11666666666666667,0.3236769561004637,24.999999999999993
-2.093215536950857,0.8316666666666667,0.16304489907077746,24.999999999999986
10.753506440902079,0.0016666666666666668,0.2939841271160743,25.000000000000004
-7.779889541063014,0.9816666666666667,0.30937741080782466,25.000000000000007
9.663555184472905,0.9550000000000001,0.35981939923566136,25.000000000000007
-3.1515481023063945,0.9016666666666667,0.20404246258179817,25.000000000000004
-3.23276954670627,0.7716666666666667,0.1865132979226627,25.0
