degree,betweenness centrality,local clustering,avg neighbour degree
19.714444041517147,0.0,0.28643208603779163,25.0
16.59199144368488,0.0,0.23299364015151985,24.999999999999996
19.77991466344538,0.0,0.281282417471581,25.00000000000001
20.025363127367314,0.0,0.27991370152228173,25.000000000000007
11.744568295763306,0.0,0.20218962844818594,25.0
10.847440842402639,0.0,0.19646127614628844,25.000000000000004
12.04007425034074,0.0,0.19947685336406504,25.0
14.772490693902137,0.0,0.24458991038134759,24.999999999999996
20.52980186421662,0.0,0.28789671886026497,25.0
20.75916728180768,0.0,0.2906886518607088,25.0
15.196223757491605,0.7333333333333334,0.25159697241302764,25.0
14.894899235762932,0.0,0.24686383435769255,24.999999999999996
17.535840469396838,0.0,0.2727327959830995,25.000000000000004
16.641758454069542,0.0,0.2607569494737139,24.999999999999996
-2.6443016658325385,0.9883333333333334,0.041990400653139276,24.999999999999993
8.968861345772728,0.675,0.15645811387494335,25.0
4.503201318403843,0.8683333333333334,0.025327034167372885,25.0
15.248018012202696,0.0,0.25004279586418704,25.000000000000007
7.747885856562742,0.0016666666666666668,0.14803346608812643,25.000000000000004
9.384296494654738,0.16166666666666668,0.1604708676965859,25.0
9.443575930744565,0.065,0.18234178959603034,24.999999999999996
14.368807262989968,0.0,0.22237015973588498,25.000000000000004
16.497901304789576,0.0,0.2558120958354588,25.0
16.46384777381747,0.4166666666666667,0.2397886120917871,24.99999999999999
18.330908003274775,0.0,0.28017375142833295,24.999999999999996
7.73903239326443,0.03666666666666667,0.14448531223276048,24.999999999999996
